Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,4008.34,наличный,Брест,МаксБанк-IZBS-239,23-08-2020,10:35:59,успешно,нет,0.0
юр. лицо,получение средств,1684.23,безналичный,Гродно,МаксБанк-NCRF-181,15-12-2002,07:38:22,успешно,нет,0.0
физ. лицо,списание средств,364.01,безналичный,Брест,МаксБанк-AHSY-500,07-03-2007,13:21:12,недостаточно средств,да,33.29
юр. лицо,списание средств,3284.82,безналичный,Могилев,МаксБанк-NJVW-504,07-05-2017,07:47:43,неправильный ввод пин-кода,да,97.11
юр. лицо,получение средств,3709.17,безналичный,Гомель,МаксБанк-ZRBE-915,24-06-2008,18:09:20,успешно,нет,0.0
юр. лицо,списание средств,2475.7,безналичный,Гродно,МаксБанк-XVFH-702,30-06-2022,02:41:11,неправильный ввод пин-кода,да,198.37
юр. лицо,получение средств,1922.44,наличный,Витебск,МаксБанк-ZOSC-299,06-04-2006,15:40:27,успешно,нет,0.0
юр. лицо,получение средств,2383.4,наличный,Витебск,МаксБанк-CCPW-065,16-03-2013,17:45:22,успешно,нет,0.0
юр. лицо,списание средств,2416.92,наличный,Могилев,МаксБанк-HQRP-525,26-01-2024,06:53:09,неправильный ввод пин-кода,да,182.8
физ. лицо,получение средств,603.66,безналичный,Минск,МаксБанк-QPPC-954,18-07-2006,23:02:41,успешно,нет,0.0
юр. лицо,списание средств,3352.19,безналичный,Витебск,МаксБанк-UQTC-946,22-10-2008,06:21:53,успешно,да,124.7
физ. лицо,списание средств,2901.87,безналичный,Гродно,МаксБанк-CYOW-265,12-02-2016,21:05:07,недостаточно средств,да,54.71
физ. лицо,списание средств,72.5,наличный,Витебск,МаксБанк-SWZE-854,21-03-2023,16:44:57,успешно,нет,0.0
юр. лицо,получение средств,4572.6,безналичный,Витебск,МаксБанк-PVTM-184,12-10-2021,10:26:39,успешно,нет,0.0
физ. лицо,списание средств,1972.96,наличный,Могилев,МаксБанк-LFPI-426,04-09-2022,03:50:28,недостаточно средств,нет,0.0
физ. лицо,списание средств,3511.12,безналичный,Витебск,МаксБанк-UTKT-354,01-02-2009,23:42:33,успешно,нет,0.0
юр. лицо,списание средств,451.45,безналичный,Гомель,МаксБанк-AMWP-132,05-12-2008,23:39:55,успешно,да,34.14
физ. лицо,получение средств,2146.57,наличный,Витебск,МаксБанк-WULI-194,24-10-2011,01:22:53,успешно,нет,0.0
физ. лицо,списание средств,129.39,наличный,Витебск,МаксБанк-RAHK-543,10-04-2015,09:01:35,недостаточно средств,да,10.42
юр. лицо,получение средств,2079.33,безналичный,Брест,МаксБанк-SLBI-286,28-07-2006,08:56:36,успешно,нет,0.0
физ. лицо,получение средств,94.47,безналичный,Гомель,МаксБанк-OPJQ-581,26-06-2002,22:44:45,успешно,нет,0.0
физ. лицо,получение средств,3417.18,безналичный,Витебск,МаксБанк-LDPV-192,08-09-2023,21:59:39,успешно,нет,0.0
физ. лицо,получение средств,3538.01,наличный,Могилев,МаксБанк-VWBU-828,04-07-2006,17:52:07,успешно,нет,0.0
физ. лицо,получение средств,2025.01,безналичный,Витебск,МаксБанк-HJXN-328,16-08-2020,18:05:01,успешно,нет,0.0
юр. лицо,списание средств,2653.59,наличный,Брест,МаксБанк-RGVH-976,20-11-2003,12:32:40,успешно,нет,0.0
юр. лицо,получение средств,724.42,наличный,Витебск,МаксБанк-PIGM-610,26-07-2002,07:15:34,успешно,нет,0.0
физ. лицо,списание средств,2964.93,безналичный,Минск,МаксБанк-AAQF-350,09-07-2008,04:52:04,успешно,да,129.31
физ. лицо,списание средств,4056.52,безналичный,Витебск,МаксБанк-AMYC-635,11-09-2006,04:51:57,успешно,нет,0.0
физ. лицо,получение средств,1845.44,наличный,Витебск,МаксБанк-BQVO-724,10-01-2000,05:13:52,успешно,нет,0.0
физ. лицо,получение средств,114.37,безналичный,Витебск,МаксБанк-FGXG-484,21-10-2013,08:51:14,успешно,нет,0.0
физ. лицо,списание средств,1882.64,безналичный,Брест,МаксБанк-LDVQ-360,24-06-2004,06:48:09,успешно,нет,0.0
юр. лицо,списание средств,4271.83,наличный,Брест,МаксБанк-HLBJ-936,15-03-2021,00:18:09,успешно,нет,0.0
физ. лицо,получение средств,3525.07,наличный,Минск,МаксБанк-HFQE-707,18-09-2001,14:42:45,успешно,нет,0.0
юр. лицо,списание средств,3890.13,безналичный,Минск,МаксБанк-BUQF-322,16-07-2005,16:02:47,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1546.29,наличный,Минск,МаксБанк-MUSW-212,31-08-2023,16:23:00,неправильный ввод пин-кода,да,132.3
юр. лицо,получение средств,2185.17,наличный,Минск,МаксБанк-FOZJ-960,22-07-2004,05:47:02,успешно,нет,0.0
юр. лицо,списание средств,812.43,безналичный,Витебск,МаксБанк-NAGO-812,25-10-2009,05:11:27,недостаточно средств,да,37.28
физ. лицо,списание средств,1013.56,наличный,Гродно,МаксБанк-PQWT-140,06-08-2002,15:24:02,успешно,да,80.77
юр. лицо,списание средств,3827.2,наличный,Витебск,МаксБанк-TFWU-911,12-05-2015,15:41:54,недостаточно средств,нет,0.0
юр. лицо,списание средств,4067.8,безналичный,Гомель,МаксБанк-BRZW-459,12-04-2021,16:30:48,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2046.67,наличный,Гродно,МаксБанк-FUYE-681,05-05-2018,08:32:54,успешно,нет,0.0
юр. лицо,получение средств,138.4,безналичный,Могилев,МаксБанк-OIVA-571,18-06-2007,14:11:43,успешно,нет,0.0
юр. лицо,получение средств,2039.77,наличный,Минск,МаксБанк-POQP-573,09-10-2009,20:40:53,успешно,нет,0.0
физ. лицо,получение средств,2878.75,безналичный,Минск,МаксБанк-QPJN-399,21-06-2005,23:57:47,успешно,нет,0.0
физ. лицо,списание средств,4368.15,безналичный,Витебск,МаксБанк-SDXQ-373,24-04-2000,13:55:14,недостаточно средств,нет,0.0
юр. лицо,списание средств,4922.85,наличный,Витебск,МаксБанк-YWYX-544,18-09-2010,01:56:35,неправильный ввод пин-кода,да,444.07
юр. лицо,получение средств,2612.83,наличный,Витебск,МаксБанк-ZIYB-097,14-09-2002,01:10:00,успешно,нет,0.0
юр. лицо,списание средств,4704.81,безналичный,Брест,МаксБанк-YJAR-115,07-04-2014,22:24:11,успешно,да,314.36
юр. лицо,списание средств,4801.84,наличный,Гомель,МаксБанк-LSRB-631,25-04-2003,13:56:37,недостаточно средств,нет,0.0
юр. лицо,получение средств,4812.77,наличный,Брест,МаксБанк-UTVF-961,15-08-2019,20:32:19,успешно,нет,0.0
юр. лицо,получение средств,3046.73,наличный,Гомель,МаксБанк-UZXT-788,23-08-2016,09:38:56,успешно,нет,0.0
