Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,4838.36,безналичный,Гомель,Беларусбанк-FNEO-713,27-05-2018,18:41:40,недостаточно средств,нет,0.0
юр. лицо,списание средств,3518.28,безналичный,Минск,Беларусбанк-QPRO-108,10-10-2001,00:05:11,успешно,да,93.09
юр. лицо,получение средств,2962.63,наличный,Могилев,Беларусбанк-FSCQ-535,15-11-2002,00:58:24,успешно,нет,0.0
физ. лицо,получение средств,2340.89,безналичный,Гомель,Беларусбанк-JEFH-360,12-05-2003,18:23:11,успешно,нет,0.0
юр. лицо,получение средств,3866.0,безналичный,Гродно,Беларусбанк-NVUT-319,13-04-2017,20:55:49,успешно,нет,0.0
юр. лицо,списание средств,3515.3,наличный,Витебск,Беларусбанк-VFEV-898,28-06-2004,15:53:10,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,167.94,безналичный,Минск,Беларусбанк-JDRV-281,14-08-2017,07:16:40,успешно,нет,0.0
юр. лицо,списание средств,2561.79,наличный,Брест,Беларусбанк-GFRR-587,16-05-2004,00:59:10,успешно,нет,0.0
юр. лицо,списание средств,3887.26,наличный,Могилев,Беларусбанк-RCQJ-997,28-05-2001,19:06:49,успешно,да,61.44
физ. лицо,получение средств,4140.83,наличный,Гомель,Беларусбанк-XIJN-192,08-02-2009,06:59:18,успешно,нет,0.0
физ. лицо,получение средств,1974.59,наличный,Гродно,Беларусбанк-XWWY-508,22-04-2003,08:29:07,успешно,нет,0.0
юр. лицо,списание средств,2172.82,безналичный,Могилев,Беларусбанк-CQZD-936,05-05-2011,17:06:38,недостаточно средств,нет,0.0
физ. лицо,получение средств,1398.01,наличный,Минск,Беларусбанк-TNPA-388,08-04-2012,23:26:44,успешно,нет,0.0
физ. лицо,списание средств,2533.85,наличный,Могилев,Беларусбанк-TBET-290,19-09-2014,10:47:30,успешно,да,135.87
физ. лицо,получение средств,3343.08,безналичный,Брест,Беларусбанк-FXYP-557,06-09-2018,06:33:12,успешно,нет,0.0
физ. лицо,списание средств,1278.27,безналичный,Гродно,Беларусбанк-YAGZ-470,22-02-2018,01:41:55,успешно,да,85.85
физ. лицо,списание средств,3931.81,безналичный,Могилев,Беларусбанк-EOOT-719,06-08-2002,09:59:56,успешно,нет,0.0
юр. лицо,списание средств,2484.55,наличный,Могилев,Беларусбанк-VCVR-738,21-02-2009,09:42:00,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2163.96,безналичный,Гродно,Беларусбанк-SXPV-479,16-05-2006,14:10:12,успешно,нет,0.0
физ. лицо,получение средств,2270.22,наличный,Брест,Беларусбанк-NTSJ-273,10-07-2015,18:17:11,успешно,нет,0.0
физ. лицо,списание средств,4370.8,безналичный,Могилев,Беларусбанк-CHGY-842,17-04-2024,16:35:24,неправильный ввод пин-кода,да,62.68
физ. лицо,получение средств,849.26,безналичный,Брест,Беларусбанк-PGJM-663,08-06-2015,01:24:24,успешно,нет,0.0
юр. лицо,списание средств,4673.05,наличный,Гомель,Беларусбанк-EYEB-579,22-09-2024,19:45:47,недостаточно средств,нет,0.0
юр. лицо,списание средств,3363.15,наличный,Минск,Беларусбанк-SBRR-908,21-11-2014,14:29:44,недостаточно средств,да,256.79
юр. лицо,списание средств,2019.77,наличный,Могилев,Беларусбанк-LCTC-172,25-12-2023,21:25:15,неправильный ввод пин-кода,да,90.42
юр. лицо,получение средств,4432.45,наличный,Витебск,Беларусбанк-BVXI-722,30-12-2004,04:45:59,успешно,нет,0.0
физ. лицо,списание средств,3627.26,наличный,Витебск,Беларусбанк-LUBI-606,28-08-2017,09:44:49,неправильный ввод пин-кода,да,207.18
физ. лицо,получение средств,2663.12,наличный,Минск,Беларусбанк-MNJJ-079,02-08-2018,14:45:19,успешно,нет,0.0
юр. лицо,получение средств,1872.02,наличный,Гродно,Беларусбанк-EOIX-740,08-06-2016,20:10:02,успешно,нет,0.0
юр. лицо,получение средств,861.42,наличный,Минск,Беларусбанк-LLRZ-196,02-05-2012,07:55:35,успешно,нет,0.0
юр. лицо,получение средств,3904.09,безналичный,Гомель,Беларусбанк-EXPV-346,14-03-2008,00:56:25,успешно,нет,0.0
юр. лицо,списание средств,1226.73,безналичный,Гомель,Беларусбанк-UMCU-489,31-07-2000,17:10:03,недостаточно средств,да,102.59
юр. лицо,получение средств,1651.51,наличный,Брест,Беларусбанк-AZGL-745,29-11-2013,00:58:55,успешно,нет,0.0
юр. лицо,получение средств,210.74,наличный,Брест,Беларусбанк-SKUH-554,28-12-2015,19:35:49,успешно,нет,0.0
физ. лицо,получение средств,1911.69,наличный,Минск,Беларусбанк-EJAE-963,07-03-2013,23:03:09,успешно,нет,0.0
физ. лицо,списание средств,2468.53,безналичный,Минск,Беларусбанк-MOIY-341,16-11-2009,15:32:26,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,118.19,наличный,Гродно,Беларусбанк-EIHX-760,15-07-2013,07:09:34,успешно,нет,0.0
юр. лицо,списание средств,2786.09,безналичный,Гомель,Беларусбанк-QCKX-432,12-06-2022,06:56:33,недостаточно средств,да,114.43
физ. лицо,получение средств,3984.12,безналичный,Витебск,Беларусбанк-KVTZ-952,12-03-2016,09:13:44,успешно,нет,0.0
юр. лицо,списание средств,2087.95,наличный,Могилев,Беларусбанк-FICR-938,07-06-2000,16:06:48,успешно,да,127.8
физ. лицо,получение средств,4909.84,наличный,Гомель,Беларусбанк-PSNV-789,10-02-2011,09:47:55,успешно,нет,0.0
физ. лицо,списание средств,2538.57,безналичный,Витебск,Беларусбанк-MAHQ-469,02-11-2009,02:14:36,успешно,нет,0.0
юр. лицо,списание средств,118.42,безналичный,Минск,Беларусбанк-LNUC-364,18-04-2020,10:04:04,неправильный ввод пин-кода,да,6.12
юр. лицо,списание средств,904.88,наличный,Могилев,Беларусбанк-ILRS-633,05-10-2002,17:25:08,успешно,нет,0.0
