Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,3830.34,безналичный,Гродно,БелАгропромбанк-YXZW-563,20-01-2007,05:12:47,недостаточно средств,да,154.74
физ. лицо,списание средств,3158.03,безналичный,Гродно,БелАгропромбанк-OTTV-821,04-01-2009,10:09:46,недостаточно средств,да,141.42
юр. лицо,получение средств,2654.14,безналичный,Брест,БелАгропромбанк-IYVO-694,01-11-2021,07:19:14,успешно,нет,0.0
физ. лицо,списание средств,1074.69,наличный,Гомель,БелАгропромбанк-HXCC-691,18-12-2011,04:50:18,недостаточно средств,нет,0.0
физ. лицо,списание средств,1779.66,наличный,Витебск,БелАгропромбанк-ADQK-622,14-06-2004,21:42:12,неправильный ввод пин-кода,да,85.09
юр. лицо,списание средств,2120.39,безналичный,Гродно,БелАгропромбанк-AIHR-748,04-03-2016,10:04:30,успешно,нет,0.0
юр. лицо,списание средств,157.88,безналичный,Брест,БелАгропромбанк-FOIJ-505,18-08-2024,10:48:40,недостаточно средств,да,3.83
юр. лицо,списание средств,3527.31,наличный,Брест,БелАгропромбанк-IYWC-694,09-06-2000,23:22:36,успешно,нет,0.0
физ. лицо,списание средств,1921.32,наличный,Могилев,БелАгропромбанк-AEVI-051,26-05-2023,17:05:04,неправильный ввод пин-кода,да,175.01
юр. лицо,получение средств,4002.69,безналичный,Гомель,БелАгропромбанк-ZVMW-777,09-09-2012,14:14:59,успешно,нет,0.0
юр. лицо,получение средств,3018.3,безналичный,Минск,БелАгропромбанк-LNCN-679,12-04-2011,14:38:18,успешно,нет,0.0
юр. лицо,получение средств,3224.83,наличный,Гомель,БелАгропромбанк-PGPW-192,15-07-2001,08:19:10,успешно,нет,0.0
юр. лицо,получение средств,1668.76,безналичный,Минск,БелАгропромбанк-RKEQ-366,07-12-2006,20:48:36,успешно,нет,0.0
юр. лицо,списание средств,533.39,безналичный,Гродно,БелАгропромбанк-KCJV-444,30-05-2010,15:04:46,успешно,да,18.08
физ. лицо,списание средств,2935.51,безналичный,Гродно,БелАгропромбанк-UNMN-234,10-09-2008,16:55:06,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4943.06,наличный,Брест,БелАгропромбанк-KTDF-409,06-06-2007,03:28:07,успешно,нет,0.0
юр. лицо,списание средств,138.22,наличный,Гомель,БелАгропромбанк-JUUM-723,21-03-2020,07:26:52,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3349.17,наличный,Брест,БелАгропромбанк-XFCY-033,12-03-2006,03:04:01,успешно,нет,0.0
юр. лицо,списание средств,1374.5,безналичный,Гомель,БелАгропромбанк-MJWM-511,16-12-2008,04:58:44,неправильный ввод пин-кода,да,83.29
юр. лицо,списание средств,1331.66,безналичный,Могилев,БелАгропромбанк-CPVL-770,27-09-2016,05:10:31,успешно,да,116.04
физ. лицо,получение средств,1574.1,безналичный,Гомель,БелАгропромбанк-XIAB-803,31-01-2007,19:33:07,успешно,нет,0.0
юр. лицо,списание средств,519.97,безналичный,Брест,БелАгропромбанк-VUZG-594,01-08-2015,00:21:22,недостаточно средств,да,22.93
юр. лицо,получение средств,1181.02,безналичный,Минск,БелАгропромбанк-LCAQ-771,05-01-2002,03:42:15,успешно,нет,0.0
юр. лицо,получение средств,3291.5,наличный,Витебск,БелАгропромбанк-YYUH-683,26-01-2010,13:59:49,успешно,нет,0.0
физ. лицо,списание средств,1758.66,наличный,Витебск,БелАгропромбанк-AGJB-873,12-04-2005,07:25:57,неправильный ввод пин-кода,да,119.33
юр. лицо,списание средств,156.09,наличный,Витебск,БелАгропромбанк-CHKD-430,28-05-2008,14:07:45,успешно,нет,0.0
юр. лицо,получение средств,2983.6,наличный,Витебск,БелАгропромбанк-HDVX-617,04-04-2013,09:19:02,успешно,нет,0.0
физ. лицо,списание средств,3178.9,наличный,Могилев,БелАгропромбанк-KXLU-182,18-02-2003,04:35:44,неправильный ввод пин-кода,да,255.64
юр. лицо,получение средств,816.39,наличный,Витебск,БелАгропромбанк-KWES-100,13-12-2010,05:51:52,успешно,нет,0.0
юр. лицо,получение средств,2967.23,безналичный,Могилев,БелАгропромбанк-LFWY-810,22-07-2021,10:29:23,успешно,нет,0.0
физ. лицо,списание средств,4804.31,безналичный,Минск,БелАгропромбанк-LHBL-073,10-06-2008,07:53:39,недостаточно средств,да,314.58
физ. лицо,списание средств,1511.14,безналичный,Гродно,БелАгропромбанк-NGOW-246,14-04-2023,23:40:04,недостаточно средств,да,105.67
юр. лицо,получение средств,3072.78,наличный,Гомель,БелАгропромбанк-JMDY-705,14-03-2014,16:54:39,успешно,нет,0.0
юр. лицо,получение средств,2119.84,безналичный,Брест,БелАгропромбанк-BYGN-310,19-08-2015,00:57:18,успешно,нет,0.0
физ. лицо,получение средств,1341.04,наличный,Брест,БелАгропромбанк-FFWA-926,14-11-2017,22:19:46,успешно,нет,0.0
физ. лицо,получение средств,1898.5,безналичный,Минск,БелАгропромбанк-GEKH-718,25-10-2020,05:44:27,успешно,нет,0.0
физ. лицо,списание средств,656.54,наличный,Брест,БелАгропромбанк-JWBG-895,09-03-2012,13:42:32,недостаточно средств,нет,0.0
физ. лицо,списание средств,2647.5,наличный,Минск,БелАгропромбанк-HUUT-665,17-09-2020,13:18:54,успешно,нет,0.0
физ. лицо,списание средств,4938.11,безналичный,Гродно,БелАгропромбанк-OIWQ-659,13-03-2024,08:03:55,недостаточно средств,нет,0.0
