Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,463.74,наличный,Гродно,Белинвестбанк-WILP-745,27-04-2012,08:23:08,недостаточно средств,нет,0.0
юр. лицо,списание средств,1746.31,безналичный,Минск,Белинвестбанк-GSSF-053,02-03-2003,23:48:46,успешно,да,99.45
физ. лицо,получение средств,2874.59,наличный,Гродно,Белинвестбанк-EMZN-414,06-08-2015,00:33:59,успешно,нет,0.0
юр. лицо,получение средств,4782.53,наличный,Гродно,Белинвестбанк-BORU-516,04-08-2018,14:01:12,успешно,нет,0.0
физ. лицо,получение средств,4521.79,безналичный,Гродно,Белинвестбанк-JYDA-826,28-11-2000,09:24:07,успешно,нет,0.0
юр. лицо,получение средств,2053.34,безналичный,Гродно,Белинвестбанк-CGCT-537,08-08-2017,11:25:35,успешно,нет,0.0
физ. лицо,получение средств,1032.46,безналичный,Могилев,Белинвестбанк-HPVA-880,05-10-2003,04:53:19,успешно,нет,0.0
физ. лицо,получение средств,666.55,наличный,Минск,Белинвестбанк-SRRL-763,13-07-2006,05:05:46,успешно,нет,0.0
юр. лицо,получение средств,3379.14,наличный,Гродно,Белинвестбанк-MAOE-987,15-05-2024,00:02:33,успешно,нет,0.0
физ. лицо,получение средств,1963.81,наличный,Гродно,Белинвестбанк-IFYI-165,22-07-2020,11:59:27,успешно,нет,0.0
юр. лицо,списание средств,2034.39,наличный,Гродно,Белинвестбанк-QGVY-042,15-05-2012,06:27:07,недостаточно средств,да,39.78
юр. лицо,получение средств,860.56,безналичный,Гомель,Белинвестбанк-SNQH-980,07-07-2002,11:23:16,успешно,нет,0.0
физ. лицо,получение средств,4770.81,наличный,Гродно,Белинвестбанк-JWAN-083,28-01-2002,01:49:01,успешно,нет,0.0
юр. лицо,списание средств,4000.2,наличный,Гродно,Белинвестбанк-SKPF-825,01-02-2003,23:12:05,недостаточно средств,да,174.63
юр. лицо,списание средств,1529.38,безналичный,Гомель,Белинвестбанк-DQPU-087,20-07-2003,19:02:50,недостаточно средств,нет,0.0
юр. лицо,списание средств,2471.05,безналичный,Могилев,Белинвестбанк-DDPL-660,03-09-2008,21:24:04,недостаточно средств,да,195.57
юр. лицо,получение средств,4163.82,безналичный,Брест,Белинвестбанк-KJKY-656,15-09-2002,07:03:02,успешно,нет,0.0
юр. лицо,списание средств,4377.95,безналичный,Брест,Белинвестбанк-ZBXO-954,09-03-2003,00:03:45,успешно,да,335.01
юр. лицо,получение средств,3948.98,наличный,Минск,Белинвестбанк-AXVP-204,24-09-2015,23:18:14,успешно,нет,0.0
юр. лицо,получение средств,1110.23,наличный,Витебск,Белинвестбанк-VSJN-494,06-06-2018,01:33:18,успешно,нет,0.0
физ. лицо,списание средств,4126.27,наличный,Брест,Белинвестбанк-BUQL-784,09-06-2011,00:51:38,недостаточно средств,да,300.91
физ. лицо,получение средств,2693.17,наличный,Гродно,Белинвестбанк-EMQO-390,02-01-2001,05:08:01,успешно,нет,0.0
юр. лицо,списание средств,312.58,наличный,Гродно,Белинвестбанк-FXVJ-851,13-02-2015,19:37:55,успешно,нет,0.0
юр. лицо,получение средств,84.76,безналичный,Могилев,Белинвестбанк-FYBC-921,01-04-2018,00:26:32,успешно,нет,0.0
физ. лицо,получение средств,2015.67,безналичный,Гомель,Белинвестбанк-MUVT-640,03-03-2019,23:16:26,успешно,нет,0.0
физ. лицо,списание средств,3202.84,наличный,Брест,Белинвестбанк-FYYV-665,28-07-2001,21:34:27,недостаточно средств,нет,0.0
физ. лицо,списание средств,220.15,безналичный,Могилев,Белинвестбанк-HMEP-675,31-10-2004,20:28:41,успешно,нет,0.0
юр. лицо,получение средств,232.59,наличный,Минск,Белинвестбанк-OHZB-903,31-01-2009,20:48:17,успешно,нет,0.0
физ. лицо,получение средств,2474.19,безналичный,Витебск,Белинвестбанк-KCQF-069,07-09-2015,02:43:20,успешно,нет,0.0
физ. лицо,получение средств,2631.74,наличный,Витебск,Белинвестбанк-CFPJ-856,28-10-2021,03:54:43,успешно,нет,0.0
юр. лицо,списание средств,2560.91,наличный,Минск,Белинвестбанк-FYBL-928,15-02-2023,12:50:53,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,53.25,безналичный,Минск,Белинвестбанк-EJNC-665,31-07-2019,02:30:10,недостаточно средств,нет,0.0
физ. лицо,получение средств,4472.24,наличный,Брест,Белинвестбанк-ENLK-516,18-05-2019,06:57:18,успешно,нет,0.0
физ. лицо,списание средств,4429.9,безналичный,Минск,Белинвестбанк-UAHF-552,09-11-2009,04:04:34,недостаточно средств,нет,0.0
юр. лицо,получение средств,390.52,наличный,Витебск,Белинвестбанк-HVMA-730,11-01-2009,20:32:42,успешно,нет,0.0
физ. лицо,получение средств,3041.9,безналичный,Брест,Белинвестбанк-YSKG-388,28-05-2012,19:41:32,успешно,нет,0.0
физ. лицо,получение средств,1406.83,наличный,Минск,Белинвестбанк-QQVT-936,11-12-2011,06:51:50,успешно,нет,0.0
физ. лицо,получение средств,4238.97,наличный,Минск,Белинвестбанк-DGJD-677,14-07-2018,08:49:51,успешно,нет,0.0
физ. лицо,получение средств,549.15,безналичный,Гродно,Белинвестбанк-SUKY-004,24-05-2010,04:54:46,успешно,нет,0.0
физ. лицо,получение средств,4986.66,наличный,Могилев,Белинвестбанк-YXID-765,14-07-2019,13:24:31,успешно,нет,0.0
физ. лицо,списание средств,2700.63,безналичный,Минск,Белинвестбанк-CLGU-046,15-01-2004,06:57:51,неправильный ввод пин-кода,да,36.4
физ. лицо,списание средств,1447.1,наличный,Могилев,Белинвестбанк-KDVX-834,09-03-2014,06:45:01,недостаточно средств,нет,0.0
юр. лицо,получение средств,258.46,наличный,Минск,Белинвестбанк-BUCX-444,04-12-2022,22:56:31,успешно,нет,0.0
