Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,3299.62,безналичный,Гродно,Приорбанк-RSIF-506,05-02-2014,18:50:34,успешно,нет,0.0
физ. лицо,списание средств,652.02,наличный,Витебск,Приорбанк-UKPA-263,18-12-2009,18:26:40,успешно,да,54.38
физ. лицо,списание средств,2050.51,наличный,Брест,Приорбанк-NYBO-601,04-05-2005,02:37:07,успешно,нет,0.0
физ. лицо,получение средств,3590.63,безналичный,Гродно,Приорбанк-WOWF-473,28-03-2019,16:33:16,успешно,нет,0.0
физ. лицо,получение средств,1873.17,наличный,Минск,Приорбанк-OLDM-240,07-06-2014,11:25:41,успешно,нет,0.0
физ. лицо,получение средств,4320.36,наличный,Брест,Приорбанк-UYLZ-729,21-06-2016,05:18:37,успешно,нет,0.0
физ. лицо,получение средств,63.31,безналичный,Могилев,Приорбанк-JHJT-804,02-04-2015,02:42:22,успешно,нет,0.0
юр. лицо,списание средств,770.87,наличный,Гродно,Приорбанк-QCFS-525,26-01-2016,09:29:27,недостаточно средств,нет,0.0
физ. лицо,получение средств,4288.75,безналичный,Гомель,Приорбанк-BRNY-586,04-08-2011,14:18:56,успешно,нет,0.0
физ. лицо,списание средств,439.08,безналичный,Витебск,Приорбанк-DAMI-795,29-12-2017,19:01:35,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2564.88,наличный,Гродно,Приорбанк-EPRO-803,23-09-2017,00:04:34,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1600.73,безналичный,Гродно,Приорбанк-YFSW-904,14-06-2007,09:34:23,успешно,нет,0.0
юр. лицо,получение средств,979.07,безналичный,Гомель,Приорбанк-GHLT-568,13-05-2004,23:16:48,успешно,нет,0.0
юр. лицо,списание средств,3966.67,наличный,Гомель,Приорбанк-SSBG-381,14-12-2011,16:05:02,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,57.9,безналичный,Могилев,Приорбанк-YSBG-992,16-04-2010,13:52:54,успешно,нет,0.0
юр. лицо,получение средств,2934.31,наличный,Гомель,Приорбанк-VRJY-682,12-04-2013,18:47:48,успешно,нет,0.0
юр. лицо,списание средств,3583.89,безналичный,Витебск,Приорбанк-RAZD-444,16-08-2003,09:35:58,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4529.86,наличный,Витебск,Приорбанк-PPXI-448,08-09-2000,20:43:56,успешно,нет,0.0
физ. лицо,получение средств,43.79,наличный,Брест,Приорбанк-FHYX-155,10-02-2016,08:23:50,успешно,нет,0.0
физ. лицо,списание средств,2600.33,безналичный,Минск,Приорбанк-HRPS-297,15-08-2006,18:55:03,успешно,нет,0.0
юр. лицо,списание средств,1588.11,наличный,Гомель,Приорбанк-ZQUE-574,12-08-2001,12:25:45,успешно,да,53.27
физ. лицо,списание средств,1296.09,наличный,Минск,Приорбанк-ZOWP-268,01-01-2013,01:40:31,неправильный ввод пин-кода,да,78.76
физ. лицо,получение средств,4584.83,наличный,Могилев,Приорбанк-KJBR-779,05-11-2022,06:15:59,успешно,нет,0.0
физ. лицо,списание средств,3730.21,безналичный,Минск,Приорбанк-DLXU-829,18-12-2023,01:36:03,недостаточно средств,нет,0.0
юр. лицо,получение средств,1321.97,наличный,Гродно,Приорбанк-AQSQ-720,02-12-2010,18:20:31,успешно,нет,0.0
физ. лицо,получение средств,1693.15,наличный,Витебск,Приорбанк-SPKH-699,11-04-2014,09:55:35,успешно,нет,0.0
юр. лицо,получение средств,1708.2,безналичный,Гродно,Приорбанк-FWKB-919,29-10-2023,17:36:18,успешно,нет,0.0
юр. лицо,получение средств,511.32,безналичный,Минск,Приорбанк-GOPC-333,30-11-2014,20:52:20,успешно,нет,0.0
юр. лицо,получение средств,852.75,наличный,Витебск,Приорбанк-WAWJ-173,22-01-2013,04:59:15,успешно,нет,0.0
физ. лицо,получение средств,4450.01,наличный,Могилев,Приорбанк-WWOV-463,26-02-2003,18:22:05,успешно,нет,0.0
юр. лицо,списание средств,1005.87,наличный,Витебск,Приорбанк-XNUE-525,18-05-2003,02:30:04,недостаточно средств,нет,0.0
физ. лицо,списание средств,1109.99,безналичный,Гомель,Приорбанк-UMQZ-491,23-01-2022,06:45:30,неправильный ввод пин-кода,да,35.84
юр. лицо,списание средств,702.57,безналичный,Витебск,Приорбанк-RUPD-020,08-02-2005,09:53:02,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1406.42,безналичный,Гродно,Приорбанк-RNVL-544,28-07-2009,07:56:27,успешно,да,116.38
физ. лицо,списание средств,1839.98,безналичный,Могилев,Приорбанк-PXSW-034,04-09-2018,11:34:10,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2620.34,безналичный,Витебск,Приорбанк-IESM-175,11-12-2004,07:39:59,успешно,да,80.95
физ. лицо,получение средств,2172.93,безналичный,Минск,Приорбанк-SXEL-581,05-02-2016,05:13:44,успешно,нет,0.0
юр. лицо,списание средств,358.41,безналичный,Брест,Приорбанк-SARY-152,28-04-2018,05:59:02,недостаточно средств,нет,0.0
юр. лицо,списание средств,438.97,наличный,Брест,Приорбанк-BIEW-886,03-11-2021,03:18:50,недостаточно средств,нет,0.0
физ. лицо,получение средств,4936.22,наличный,Гродно,Приорбанк-ABGM-577,03-12-2012,07:51:14,успешно,нет,0.0
юр. лицо,получение средств,186.36,безналичный,Брест,Приорбанк-SHAH-313,30-11-2004,19:11:34,успешно,нет,0.0
юр. лицо,получение средств,104.52,наличный,Брест,Приорбанк-PVAS-633,08-07-2012,03:49:03,успешно,нет,0.0
юр. лицо,получение средств,2353.47,безналичный,Витебск,Приорбанк-DMAO-443,18-03-2017,03:01:39,успешно,нет,0.0
физ. лицо,получение средств,4632.72,безналичный,Могилев,Приорбанк-WMCO-960,31-10-2008,07:10:41,успешно,нет,0.0
юр. лицо,списание средств,2497.4,наличный,Гродно,Приорбанк-ZCCO-224,28-10-2013,00:33:11,успешно,нет,0.0
юр. лицо,списание средств,3415.9,наличный,Брест,Приорбанк-SNIL-256,29-03-2001,19:26:28,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,187.3,наличный,Гродно,Приорбанк-DMHN-523,02-07-2016,15:27:32,недостаточно средств,да,17.47
